connection_id,changelog_id,field,field_type,field_id,from_value,from_string,to_value,to_string,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
2,81400,RemoteIssueLink,freshrelease,,27059,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",27059,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204597,
2,81404,RemoteIssueLink,freshrelease,,27063,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",27063,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204598,
2,81425,RemoteIssueLink,freshrelease,,,,27114,"这个事务链接到 ""Merge request - Draft: 累积当量趋势-表：增加每个周期的人数 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204599,
2,81437,RemoteIssueLink,freshrelease,,,,27117,"这个事务链接到 ""Merge request - Resolve EE-3394 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204600,
2,81439,RemoteIssueLink,freshrelease,,27114,"这个事务链接到 ""Merge request - Draft: 累积当量趋势-表：增加每个周期的人数 (网页链接)""",27114,"这个事务链接到 ""Merge request - Draft: 累积当量趋势-表：增加每个周期的人数 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204601,
2,81544,RemoteIssueLink,freshrelease,,27114,"这个事务链接到 ""Merge request - Draft: 累积当量趋势-表：增加每个周期的人数 (网页链接)""",27114,"这个事务链接到 ""Merge request - 累积当量趋势-表：增加每个周期的人数 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204602,
2,81605,RemoteIssueLink,freshrelease,,27059,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",27059,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204603,
2,81607,RemoteIssueLink,freshrelease,,27063,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",27063,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204604,
2,81658,RemoteIssueLink,freshrelease,,,,27209,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204605,
2,81664,RemoteIssueLink,freshrelease,,,,27211,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204606,
2,81720,RemoteIssueLink,freshrelease,,27063,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",27063,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204607,
2,81721,RemoteIssueLink,freshrelease,,27059,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",27059,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204608,
2,81730,status,freshrelease,,10074,开发中,10075,Code Review,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204609,
2,82170,RemoteIssueLink,freshrelease,,27209,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",27209,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204610,
2,82173,RemoteIssueLink,freshrelease,,27211,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",27211,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204611,
2,82735,RemoteIssueLink,freshrelease,,,,27650,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204612,
2,82765,RemoteIssueLink,freshrelease,,,,27651,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204613,
2,82778,RemoteIssueLink,freshrelease,,,,27662,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204614,
2,82813,RemoteIssueLink,freshrelease,,27114,"这个事务链接到 ""Merge request - 累积当量趋势-表：增加每个周期的人数 (网页链接)""",27114,"这个事务链接到 ""Merge request - Draft: 累积当量趋势-表：增加每个周期的人数 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204615,
2,82861,Link,freshrelease,,,,EE-3582,This issue causes EE-3582,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204616,
2,82878,RemoteIssueLink,freshrelease,,27662,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",27662,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204617,
2,82879,RemoteIssueLink,freshrelease,,27650,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",27650,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204618,
2,82889,RemoteIssueLink,freshrelease,,27651,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",27651,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204619,
2,83461,Sprint,custom,,"38, 40, 41","EE Sprint 28, EE Sprint 29, EE Sprint 30","38, 40, 41, 42","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204620,
2,84241,RemoteIssueLink,freshrelease,,,,28222,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204621,
2,84243,RemoteIssueLink,freshrelease,,,,28224,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204622,
2,84244,RemoteIssueLink,freshrelease,,,,28225,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204623,
2,84572,RemoteIssueLink,freshrelease,,,,28259,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204624,
2,84574,RemoteIssueLink,freshrelease,,,,28260,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204625,
2,84595,RemoteIssueLink,freshrelease,,,,28263,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204626,
2,84643,RemoteIssueLink,freshrelease,,27114,"这个事务链接到 ""Merge request - Draft: 累积当量趋势-表：增加每个周期的人数 (网页链接)""",27114,"这个事务链接到 ""Merge request - 累积当量趋势-表：增加每个周期的人数 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204627,
2,84656,RemoteIssueLink,freshrelease,,28260,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",28260,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204628,
2,84661,RemoteIssueLink,freshrelease,,28263,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",28263,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204629,
2,84692,RemoteIssueLink,freshrelease,,28259,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",28259,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204630,
2,84940,RemoteIssueLink,freshrelease,,28260,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",28260,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204631,
2,84945,RemoteIssueLink,freshrelease,,28259,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",28259,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204632,
2,84949,RemoteIssueLink,freshrelease,,28263,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",28263,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204633,
2,85372,RemoteIssueLink,freshrelease,,,,28450,"这个事务链接到 ""Commit - Merge branch 'EE-3330' into 'EE-3394' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204634,
2,85374,RemoteIssueLink,freshrelease,,,,28452,"这个事务链接到 ""Commit - Merge branch 'EE-3326' into 'EE-3394' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204635,
2,85377,status,freshrelease,,10075,Code Review,10091,待测试,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204636,
2,85387,RemoteIssueLink,freshrelease,,,,28457,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204637,
2,85390,RemoteIssueLink,freshrelease,,,,28460,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204638,
2,85391,RemoteIssueLink,freshrelease,,,,28461,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204639,
2,85934,Sprint,custom,,"38, 40, 41, 42","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31","38, 40, 41, 42, 43","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204640,
2,88997,status,freshrelease,,6,Closed,10068,已完成,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204580,
2,88997,Workflow,freshrelease,,16951,Software Simplified Workflow for Project EE,20819,Software Simplified Workflow for Project EE-story,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204580,
2,89066,status,freshrelease,,10091,待测试,10084,测试中,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204641,
2,89066,Workflow,freshrelease,,17632,Software Simplified Workflow for Project EE,20888,Software Simplified Workflow for Project EE-story,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204641,
2,89324,Link,freshrelease,,,,EE-3654,This issue relates to EE-3654,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204642,
2,92607,Workflow,freshrelease,,20888,Software Simplified Workflow for Project EE-story,23293,Software Simplified Workflow for Project EE-story2,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204643,
2,93574,Workflow,freshrelease,,20819,Software Simplified Workflow for Project EE-story,24260,Software Simplified Workflow for Project EE-story2,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204581,
2,93661,status,freshrelease,,10084,测试中,10141,发布中,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204644,
2,93680,RemoteIssueLink,freshrelease,,,,29112,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204645,
2,93683,RemoteIssueLink,freshrelease,,,,29113,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204646,
2,93694,RemoteIssueLink,freshrelease,,,,29116,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204647,
2,94156,RemoteIssueLink,freshrelease,,,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204648,
2,94157,RemoteIssueLink,freshrelease,,,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204649,
2,94159,RemoteIssueLink,freshrelease,,,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204650,
2,94192,RemoteIssueLink,freshrelease,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204651,
2,94194,RemoteIssueLink,freshrelease,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204652,
2,94200,RemoteIssueLink,freshrelease,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204653,
2,94201,RemoteIssueLink,freshrelease,,,,29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204654,
2,94205,RemoteIssueLink,freshrelease,,29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""",29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204655,
2,94210,RemoteIssueLink,freshrelease,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204656,
2,94215,RemoteIssueLink,freshrelease,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204657,
2,94218,RemoteIssueLink,freshrelease,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204658,
2,94246,RemoteIssueLink,freshrelease,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204659,
2,94251,RemoteIssueLink,freshrelease,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204660,
2,94253,RemoteIssueLink,freshrelease,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204661,
2,94255,RemoteIssueLink,freshrelease,,29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""",29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204662,
2,94275,RemoteIssueLink,freshrelease,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204663,
2,94277,RemoteIssueLink,freshrelease,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204664,
2,94281,RemoteIssueLink,freshrelease,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204665,
2,94287,RemoteIssueLink,freshrelease,,29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""",29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204666,
2,94301,RemoteIssueLink,freshrelease,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204667,
2,94303,RemoteIssueLink,freshrelease,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204668,
2,94304,RemoteIssueLink,freshrelease,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204669,
2,94333,RemoteIssueLink,freshrelease,,29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""",29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204670,
2,94358,RemoteIssueLink,freshrelease,,29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""",29286,"这个事务链接到 ""Commit - Merge branch 'EE-3394' into 'master' (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204671,
2,94367,RemoteIssueLink,freshrelease,,29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""",29282,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204672,
2,94371,RemoteIssueLink,freshrelease,,29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""",29280,"这个事务链接到 ""Commit - EE-3394 将查询移动到columnSqlFragment (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204673,
2,94373,RemoteIssueLink,freshrelease,,29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""",29279,"这个事务链接到 ""Commit - EE-3394 项目组查询每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204674,
2,94669,Sprint,custom,,"38, 40, 41, 42, 43","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32","38, 40, 41, 42, 43, 46","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204675,
2,95080,status,freshrelease,,10141,发布中,10068,已完成,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204676,
2,96836,Sprint,custom,,"38, 40, 41, 42, 43, 46","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33","38, 40, 41, 42, 43, 46, 47","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204677,
2,99916,Sprint,custom,,"38, 40, 41, 42, 43, 46, 47","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34","38, 40, 41, 42, 43, 46, 47, 50","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204678,
2,103206,Sprint,custom,,"38, 40, 41, 42, 43, 46, 47, 50","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35","38, 40, 41, 42, 43, 46, 47, 50, 57","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35, EE Sprint 36","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204679,
2,105717,Sprint,custom,,"38, 40, 41, 42, 43, 46, 47, 50, 57","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35, EE Sprint 36","38, 40, 41, 42, 43, 46, 47, 50, 57, 60","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35, EE Sprint 36, EE Sprint 37","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204680,
2,107265,Sprint,custom,,"38, 40, 41, 42, 43, 46, 47, 50, 57, 60","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35, EE Sprint 36, EE Sprint 37","38, 40, 41, 42, 43, 46, 47, 50, 57","EE Sprint 28, EE Sprint 29, EE Sprint 30, EE Sprint 31, EE Sprint 32, EE Sprint 33, EE Sprint 34, EE Sprint 35, EE Sprint 36","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204681,
2,296762,Workflow,freshrelease,,23293,Software Simplified Workflow for Project EE-story2,32121,Software Simplified Workflow for Project EE-task,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204682,
2,297086,Workflow,freshrelease,,24260,Software Simplified Workflow for Project EE-story2,32445,Software Simplified Workflow for Project EE-task,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204582,
