id,issue_id,author_id,author_name,field_id,field_name,original_from_value,original_to_value,from_value,to_value,created_date,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
freshrelease:FreshreleaseIssueChangelogItems:2:12308:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",,,2020-06-22T00:55:48.499+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:12311:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""",,,2020-06-22T00:55:48.608+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:12312:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""",,,2020-06-22T00:55:48.699+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:12316:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-22T00:55:50.022+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:12326:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""",,,2020-06-22T02:14:46.848+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:12328:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-22T02:14:46.923+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:12333:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",,,2020-06-22T02:14:47.258+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:12334:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""",,,2020-06-22T02:14:47.263+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:123813:Workflow,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE-story2,Software Simplified Workflow for Project EE-bug2,,,2021-07-04T07:20:04.725+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:12453:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-22T20:13:59.800+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:12501:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-23T05:25:47.592+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:12559:resolution,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,Dingding Zhang,,resolution,,Done,,,2020-06-23T10:20:59.052+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:12559:status,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,Dingding Zhang,,status,Open,Resolved,TODO,DONE,2020-06-23T10:20:59.052+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:12560:resolution,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,Dingding Zhang,,resolution,,Done,,,2020-06-23T10:21:12.046+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:12560:status,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,Dingding Zhang,,status,Open,Resolved,TODO,DONE,2020-06-23T10:21:12.046+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:12561:resolution,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,Dingding Zhang,,resolution,,Done,,,2020-06-23T10:21:23.606+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:12561:status,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,Dingding Zhang,,status,Open,Resolved,TODO,DONE,2020-06-23T10:21:23.606+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:12717:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-25T03:45:28.098+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:12719:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""",,,2020-06-25T03:45:28.131+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:12720:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""",,,2020-06-25T03:45:28.141+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:12722:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",,,2020-06-25T03:45:28.709+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:12748:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-27T19:20:53.224+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:12790:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",,,2020-06-27T23:48:32.912+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:142717:assignee,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5ecfbd0984083c0c12e5af8f,lin.hao,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0984083c0c12e5af8f,,,2021-08-06T06:14:54.654+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:16161:resolution,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,yanghui,,resolution,,Done,,,2020-07-08T17:11:45.228+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:16161:status,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,yanghui,,status,Open,Resolved,TODO,DONE,2020-07-08T17:11:45.228+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:16162:resolution,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,yanghui,,resolution,,Done,,,2020-07-08T17:11:55.313+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:16162:status,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,yanghui,,status,Open,Resolved,TODO,DONE,2020-07-08T17:11:55.313+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:16163:resolution,freshrelease:FreshreleaseIssue:2:10071,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,yanghui,,resolution,,Done,,,2020-07-08T17:12:05.716+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
freshrelease:FreshreleaseIssueChangelogItems:2:16163:status,freshrelease:FreshreleaseIssue:2:10071,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,yanghui,,status,Open,Resolved,TODO,DONE,2020-07-08T17:12:05.716+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
freshrelease:FreshreleaseIssueChangelogItems:2:16306:Fix Version,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.7.0,,,2020-07-09T03:40:29.208+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:16738:Fix Version,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.8.0,,,2020-07-10T06:03:37.127+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:16765:Sprint,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Sprint,freshrelease:FreshreleaseSprint:2:9,freshrelease:FreshreleaseSprint:2:17,,,2020-07-10T06:37:06.529+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:16909:Fix Version,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,Fix Version,v2.8.0,,,,2020-07-10T08:53:19.319+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:17309:Workflow,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.370+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:17310:Workflow,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.399+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:17311:Workflow,freshrelease:FreshreleaseIssue:2:10097,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.428+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
freshrelease:FreshreleaseIssueChangelogItems:2:17312:Workflow,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.458+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:17313:Workflow,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.487+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:17314:Workflow,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.515+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:17315:Workflow,freshrelease:FreshreleaseIssue:2:10093,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.550+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12464,
freshrelease:FreshreleaseIssueChangelogItems:2:17316:Workflow,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.579+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:17317:Workflow,freshrelease:FreshreleaseIssue:2:10098,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.607+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12469,
freshrelease:FreshreleaseIssueChangelogItems:2:17320:Workflow,freshrelease:FreshreleaseIssue:2:10094,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.691+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
freshrelease:FreshreleaseIssueChangelogItems:2:17321:Workflow,freshrelease:FreshreleaseIssue:2:10099,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.719+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
freshrelease:FreshreleaseIssueChangelogItems:2:17323:Workflow,freshrelease:FreshreleaseIssue:2:10067,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.776+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
freshrelease:FreshreleaseIssueChangelogItems:2:17327:Workflow,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.885+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:17328:Workflow,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.913+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:17329:Workflow,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.940+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:17330:Workflow,freshrelease:FreshreleaseIssue:2:10095,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:11.968+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
freshrelease:FreshreleaseIssueChangelogItems:2:17338:Workflow,freshrelease:FreshreleaseIssue:2:10078,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.190+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
freshrelease:FreshreleaseIssueChangelogItems:2:17339:Workflow,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.218+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:17348:Workflow,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.470+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:17352:Workflow,freshrelease:FreshreleaseIssue:2:10068,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.582+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
freshrelease:FreshreleaseIssueChangelogItems:2:17353:Workflow,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.610+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:17354:Workflow,freshrelease:FreshreleaseIssue:2:10096,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.637+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
freshrelease:FreshreleaseIssueChangelogItems:2:17359:Workflow,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.774+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:17367:Workflow,freshrelease:FreshreleaseIssue:2:10081,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:12.983+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
freshrelease:FreshreleaseIssueChangelogItems:2:17369:Workflow,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:13.036+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:17445:Workflow,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:15.143+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:17492:Workflow,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:16.442+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:17555:Workflow,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:18.154+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:17575:Workflow,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:18.703+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:17627:Workflow,freshrelease:FreshreleaseIssue:2:10071,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,EE Workflow v0.2,,,2020-07-13T08:39:20.153+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
freshrelease:FreshreleaseIssueChangelogItems:2:17909:Workflow,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.2,EE Workflow v0.3,,,2020-07-13T08:42:21.869+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:17910:Workflow,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.2,EE Workflow v0.3,,,2020-07-13T08:42:21.899+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:17911:Workflow,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.2,EE Workflow v0.3,,,2020-07-13T08:42:21.928+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:17912:Workflow,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.2,EE Workflow v0.3,,,2020-07-13T08:42:21.957+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
